HUPAC,WIF,WKHP,WKW,ENG,FER,NWLA,NWLK,OCCP,POBP,RELP,WRK,DIS,MIL,ANC,NATIVITY,DEAR,DEYE,DREM,PUBCOV,target,domain
3,0,3,1,0,2,2,2,6,6,13,1,1,3,1,0,1,1,1,1,0,1
3,2,0,0,4,0,0,1,1,28,1,2,0,3,0,1,1,1,1,0,0,8
1,2,3,1,0,2,2,2,16,60,0,1,1,3,2,0,1,1,1,1,1,3
3,0,0,0,0,0,2,2,18,44,13,0,0,3,0,0,1,1,1,0,0,2
3,1,0,0,0,0,1,1,18,42,1,2,1,3,1,0,1,1,1,1,0,5
1,1,5,1,0,0,2,2,4,42,13,1,1,3,1,0,1,1,1,0,1,5
1,3,3,4,0,0,2,2,25,54,2,1,1,3,0,0,1,1,1,1,0,1
3,2,0,0,2,0,2,2,27,54,1,0,0,3,3,0,1,0,1,1,0,7
3,1,4,1,0,0,2,2,21,24,0,1,1,3,0,0,1,1,1,1,1,7
1,3,1,4,0,0,2,2,1,15,2,1,1,3,1,0,1,1,1,1,0,5
1,2,2,5,0,2,1,1,6,24,0,2,0,3,0,0,1,1,1,1,0,5
0,0,0,0,1,0,1,1,18,35,0,2,1,3,1,0,1,1,1,0,1,5
3,2,2,1,0,2,1,1,15,18,1,1,1,3,1,0,1,1,1,1,0,4
1,1,0,0,0,0,1,1,27,15,0,2,1,3,0,0,1,1,1,0,1,5
3,3,5,1,0,0,2,2,5,47,1,1,1,3,1,0,1,1,1,1,0,2
0,1,3,1,0,0,2,2,3,42,0,1,1,3,1,0,1,1,1,1,0,2
3,2,2,1,0,2,2,2,25,4,1,1,1,3,0,1,1,1,1,1,0,2
3,1,0,0,2,0,1,0,1,52,1,2,1,3,0,1,1,1,1,1,0,2
3,0,0,0,0,0,1,1,18,11,2,2,0,3,1,0,1,1,0,0,1,1
0,2,4,1,0,2,2,2,6,15,15,1,1,3,1,0,1,1,1,1,0,5
1,1,0,0,0,2,1,1,25,2,1,2,1,3,1,0,1,1,1,1,0,9
3,2,4,3,2,0,2,2,27,28,0,1,1,3,0,1,1,1,1,1,0,7
2,1,1,5,1,2,0,2,5,6,0,1,1,3,0,0,1,1,1,0,1,9
3,2,4,1,2,0,2,2,20,28,1,1,1,3,0,1,1,1,1,1,0,9
3,3,0,0,0,2,1,1,18,25,2,2,1,3,1,0,1,1,1,1,0,1
2,0,0,0,2,2,1,1,13,4,0,2,1,3,0,1,1,1,1,0,1,9
3,2,0,0,0,0,1,0,1,4,10,2,1,3,0,1,1,1,1,1,0,9
1,3,4,2,1,0,2,2,15,0,1,1,1,3,0,1,1,1,1,1,0,2
3,0,2,1,0,2,2,2,5,50,13,1,1,3,0,0,1,1,1,0,0,5
1,2,4,1,0,0,2,2,21,54,0,1,1,3,0,0,1,1,1,1,1,7
3,0,4,1,0,0,2,2,21,35,0,1,0,3,3,0,1,0,1,1,0,5
3,1,4,4,0,2,2,2,20,10,7,1,1,3,0,0,1,1,1,1,0,8
2,1,3,1,0,0,2,2,6,15,0,1,1,3,1,0,1,1,1,1,1,5
1,2,5,5,1,0,1,2,10,0,0,2,1,3,0,1,1,1,1,1,0,3
1,2,4,1,0,2,1,1,21,35,1,2,0,3,0,0,1,1,1,1,0,5
3,3,0,0,0,0,2,2,18,29,2,0,1,3,3,0,1,1,1,1,0,3
2,1,0,0,0,2,1,1,18,33,1,2,1,3,1,0,1,1,1,1,0,8
0,1,4,1,0,2,2,2,21,21,0,1,1,3,3,0,1,1,1,0,1,3
3,0,3,1,0,2,2,2,15,6,12,1,1,3,0,0,1,1,1,1,0,9
3,3,3,6,0,2,1,2,6,21,0,0,1,3,1,0,1,1,1,1,0,5
1,3,2,5,1,2,2,2,27,6,5,0,1,3,3,0,1,1,1,1,0,9
1,3,0,6,0,0,2,2,8,6,1,1,1,3,0,0,1,1,1,1,0,9
0,2,5,5,0,2,1,1,5,6,1,2,0,3,1,0,1,1,0,0,0,7
3,2,3,4,0,0,2,2,25,20,1,0,1,3,3,0,1,1,1,0,1,3
3,1,4,1,0,2,2,2,27,41,0,1,1,3,0,0,1,1,1,1,0,8
1,2,1,6,0,0,2,2,25,3,1,1,1,1,0,0,1,1,1,1,0,7
3,2,4,6,1,2,1,0,20,4,0,2,1,3,0,1,1,1,1,1,0,9
3,2,4,3,0,0,0,2,6,26,5,2,1,3,0,0,1,1,1,0,1,5
2,1,6,1,0,0,2,2,16,18,0,1,1,1,2,0,1,1,1,0,0,7
3,3,1,1,0,2,2,2,6,54,2,1,1,3,0,0,1,1,1,1,0,7
3,3,2,4,0,2,2,2,6,6,2,1,1,3,0,0,1,1,1,1,0,9
3,2,4,1,0,0,2,2,4,18,1,1,1,3,0,0,1,1,1,1,0,4
3,0,4,1,0,0,2,2,20,37,0,1,1,3,1,0,1,1,1,1,0,4
1,1,2,4,1,2,2,2,21,28,0,1,1,3,0,1,1,1,1,1,1,2
3,2,2,6,0,0,1,2,20,39,1,2,1,3,1,0,1,1,1,1,0,2
3,2,0,0,0,2,1,1,18,60,2,2,0,3,1,0,1,0,0,0,0,3
3,1,0,0,0,0,1,1,18,16,2,2,1,3,0,0,1,1,1,0,0,5
2,2,3,1,0,2,2,2,25,47,3,1,1,3,2,0,1,1,1,0,1,2
2,2,0,6,0,2,1,1,8,15,1,2,1,3,1,0,1,1,1,1,0,5
3,1,0,0,1,2,1,1,18,54,2,2,1,3,0,0,1,1,1,1,0,7
1,3,3,6,0,0,2,2,8,47,2,1,1,3,1,0,1,1,1,1,0,2
3,0,5,1,0,0,2,2,8,29,13,1,1,3,1,0,1,1,1,1,0,5
3,1,0,0,1,0,1,1,11,9,1,2,1,3,0,1,1,1,1,1,0,7
1,3,2,1,0,2,2,2,25,0,1,1,1,3,0,0,1,1,1,1,0,7
3,0,0,0,0,0,2,2,18,29,13,0,0,3,0,0,0,1,1,0,0,3
3,0,3,1,0,2,2,2,5,6,12,1,1,3,0,0,1,1,1,1,0,9
0,2,3,1,0,2,2,2,20,6,1,1,1,3,3,0,1,1,1,1,0,9
3,2,2,1,0,2,2,2,15,10,2,1,1,3,3,0,1,1,1,1,0,8
3,2,0,0,0,0,1,1,18,6,9,2,0,3,0,0,0,1,1,0,1,5
3,3,2,6,0,0,2,2,2,31,7,0,0,3,3,0,1,1,0,0,0,4
1,3,3,6,0,0,2,2,23,35,2,1,1,3,1,0,1,1,1,1,0,2
3,0,4,4,0,0,2,2,21,29,0,1,1,3,0,0,1,1,1,0,1,3
1,3,0,0,0,2,1,1,6,6,1,2,1,3,0,0,1,1,1,1,0,8
1,1,0,0,0,2,1,1,18,44,1,2,1,3,1,0,1,1,1,1,0,3
3,1,0,0,4,2,1,1,18,48,5,2,1,3,0,0,1,1,1,0,0,0
0,3,4,1,0,2,2,2,27,6,10,1,1,3,0,0,1,1,1,1,0,9
1,3,4,1,1,0,2,2,4,20,0,1,0,3,0,0,0,1,1,1,0,3
3,2,2,1,0,0,2,2,25,20,0,1,1,3,3,0,1,1,1,1,0,3
2,1,7,1,1,0,2,2,25,44,0,1,1,3,1,0,1,1,1,1,0,3
3,3,4,1,0,0,2,2,21,21,11,1,1,3,1,0,1,1,1,1,0,3
3,2,3,1,0,0,2,2,20,54,0,1,1,3,3,0,1,1,1,1,0,7
3,3,3,1,0,0,2,2,6,29,0,1,1,3,0,0,1,1,1,1,0,3
3,1,3,1,0,2,2,2,13,60,0,1,1,3,2,0,1,1,1,0,1,3
3,1,4,1,0,0,2,2,20,54,1,1,1,3,0,0,1,1,1,1,1,7
1,2,9,6,0,2,2,2,13,45,0,1,1,3,2,0,1,1,1,1,1,7
3,2,4,1,0,2,1,1,20,16,2,1,1,3,1,0,1,1,1,1,0,5
3,0,2,5,0,2,2,2,26,39,12,0,1,3,3,0,1,1,1,0,0,2
3,2,2,5,0,0,2,2,22,20,1,1,1,3,1,0,1,1,1,1,0,3
2,1,0,0,0,1,1,1,1,6,1,2,1,3,3,0,1,1,1,1,0,4
3,0,5,5,0,2,2,2,26,25,12,1,1,3,1,0,1,1,1,1,0,1
3,2,4,1,2,0,2,2,22,4,1,1,1,3,0,1,1,1,1,1,0,2
1,3,4,3,0,0,2,2,24,42,2,1,1,3,1,0,1,1,1,1,0,2
2,2,0,0,1,2,1,1,25,54,7,2,0,3,0,0,1,1,0,1,1,7
3,2,0,4,0,2,1,0,6,49,2,2,1,3,1,0,1,1,1,1,0,1
3,0,4,5,0,0,2,2,25,10,12,1,1,3,0,0,1,1,1,0,0,8
3,1,0,0,0,0,1,1,25,44,1,2,1,3,0,0,1,1,1,1,0,9
1,3,4,1,0,0,2,2,27,16,2,1,1,3,1,0,1,1,1,1,0,5
2,1,0,0,0,2,1,1,20,47,1,2,1,3,0,0,1,1,1,0,0,2
1,3,3,6,0,0,2,2,20,20,2,1,1,3,3,0,1,1,1,1,0,3
3,1,0,0,0,2,1,1,6,40,1,2,1,3,0,0,1,1,1,1,0,9
3,2,3,1,0,0,2,2,13,35,1,1,1,3,0,0,1,1,1,1,0,5
3,2,4,1,0,0,2,2,5,24,6,0,0,3,3,0,1,1,0,0,0,7
3,3,5,6,0,0,2,2,2,0,2,0,1,3,3,0,1,1,1,1,0,4
0,2,4,6,0,2,1,1,20,58,0,2,1,3,1,0,1,1,1,1,0,1
1,3,2,1,0,2,2,2,8,40,2,1,1,3,0,0,1,1,1,1,0,8
3,0,0,0,0,2,2,2,18,26,0,0,1,3,1,0,1,1,1,1,0,9
3,1,0,0,0,0,2,1,21,10,1,2,0,3,1,0,1,1,1,1,0,8
3,0,3,1,0,2,2,2,6,29,13,1,1,3,0,0,1,1,1,1,0,3
1,0,0,0,0,2,2,2,18,59,1,0,1,3,3,0,1,1,1,1,0,9
1,1,4,1,0,2,2,2,5,20,0,1,1,3,1,0,1,1,1,0,1,3
1,1,0,0,0,2,1,1,18,2,1,2,1,3,0,0,1,1,1,1,0,7
1,3,2,1,0,2,2,2,5,6,7,1,1,3,0,0,1,1,1,1,0,9
3,0,3,1,1,0,1,2,20,43,0,1,1,1,0,1,1,1,1,0,0,7
1,3,0,0,0,0,1,1,20,17,7,2,1,3,1,0,1,1,1,1,0,9
3,0,2,4,2,0,2,2,22,48,0,1,1,3,0,0,1,1,1,1,0,0
3,1,0,1,0,0,2,2,20,27,0,1,1,3,0,0,1,1,1,1,0,1
3,3,0,1,0,0,1,0,5,57,3,1,1,3,3,0,1,1,1,1,0,5
0,3,5,4,0,2,2,2,11,34,5,1,1,3,0,0,1,1,1,1,0,8
3,2,0,0,0,2,1,1,5,46,2,2,1,3,0,0,1,1,1,1,0,9
1,3,1,2,0,2,2,2,3,57,2,1,1,3,3,0,1,1,1,1,0,5
1,1,0,0,0,0,0,0,16,42,0,2,1,3,0,0,1,1,1,0,0,9
3,1,0,0,1,2,1,1,18,15,2,2,1,3,0,0,1,1,1,1,0,5
3,0,4,1,0,0,2,2,27,6,0,1,1,3,0,0,1,1,1,1,0,9
2,1,0,0,0,2,1,1,25,5,1,2,1,3,0,0,1,1,1,1,0,8
3,0,0,0,0,2,1,1,18,6,2,2,0,3,0,0,1,1,0,0,1,5
3,3,4,1,0,2,2,2,6,20,1,1,1,3,0,0,1,1,1,1,0,3
0,2,1,4,0,1,2,2,20,14,0,1,0,3,0,1,0,1,1,1,0,5
3,0,4,6,0,2,1,0,5,6,0,2,1,3,0,0,1,1,1,1,0,9
3,0,4,6,0,0,1,0,5,44,0,2,0,1,1,0,1,1,0,0,0,3
3,2,1,1,0,0,2,2,11,20,0,1,1,3,1,0,1,1,1,1,0,9
3,1,4,1,0,0,2,2,4,2,10,1,1,3,0,0,1,1,1,1,0,5
3,0,4,1,0,0,2,2,20,10,0,1,1,3,1,0,1,1,1,1,0,7
1,3,3,6,0,2,1,0,5,15,2,2,1,3,1,0,1,1,1,0,1,7
1,2,2,4,0,2,1,1,22,6,0,2,1,3,3,0,1,1,1,1,0,9
3,2,4,6,0,2,2,2,0,35,7,1,1,3,0,0,1,1,1,1,1,5
1,1,0,0,0,0,1,1,18,23,0,2,0,3,1,0,1,1,1,0,1,3
0,1,2,1,0,0,1,1,5,47,13,1,1,3,1,0,1,1,1,0,1,2
3,2,1,6,0,2,2,2,23,25,1,1,1,3,0,0,1,1,1,1,0,1
1,1,0,0,0,0,1,1,18,16,1,2,1,3,0,0,1,1,1,0,1,5
3,0,0,0,0,2,1,1,18,61,0,2,0,3,1,0,1,1,0,0,1,3
3,1,0,0,0,0,1,1,18,24,1,2,1,3,0,0,1,1,1,1,0,7
3,1,0,0,0,0,1,1,18,60,1,2,1,3,0,0,1,1,1,0,0,3
3,1,4,1,3,0,2,2,4,28,1,1,1,3,0,1,1,1,1,1,0,7
3,1,3,1,0,2,2,2,25,47,2,0,1,3,3,0,1,1,1,0,1,2
0,2,2,1,0,0,2,2,16,26,1,1,1,3,0,0,1,1,1,1,0,9
3,2,1,3,0,0,2,2,22,32,0,1,1,3,1,0,1,1,1,1,0,4
3,1,0,0,0,0,1,1,18,29,1,2,1,1,0,0,1,1,1,1,0,3
3,3,5,2,0,0,2,2,23,30,6,1,1,3,3,1,1,1,1,1,0,9
1,1,4,1,2,2,2,2,20,8,0,1,1,3,0,1,1,1,1,1,1,5
3,3,4,1,0,2,2,2,20,29,2,1,1,3,1,0,1,1,1,1,0,3
3,0,4,1,0,2,2,2,20,15,13,1,1,3,0,0,1,1,1,1,0,5
1,2,0,0,3,2,1,1,18,4,1,2,1,3,0,1,1,1,1,0,0,2
1,3,4,5,2,0,2,2,6,48,10,1,1,3,0,0,1,1,1,0,1,5
3,3,0,0,2,2,1,1,25,9,2,2,1,3,0,1,1,1,1,1,0,8
3,2,0,0,0,0,1,1,18,16,2,2,0,3,1,0,1,1,0,0,0,5
2,2,0,0,0,2,1,1,18,20,1,2,1,3,1,0,1,1,1,1,0,3
3,0,0,0,0,0,1,1,18,44,0,2,0,3,0,0,1,1,0,0,0,3
1,1,0,0,1,2,1,1,18,10,2,2,1,3,0,0,1,1,1,0,1,8
3,1,0,0,0,0,1,1,18,24,10,2,0,3,1,0,1,0,1,0,1,7
3,2,0,0,0,2,1,1,1,59,1,2,1,3,1,0,1,1,1,1,0,9
1,1,3,1,0,2,2,2,24,16,0,1,1,3,0,0,1,1,1,1,0,5
0,1,0,0,0,2,2,2,5,45,1,0,1,3,3,0,1,1,1,1,0,4
3,3,0,0,0,0,2,2,18,8,2,0,1,3,3,1,1,1,1,1,0,2
3,3,3,1,0,2,2,2,20,45,2,1,1,3,0,0,1,1,1,1,0,7
1,2,0,0,0,0,1,1,18,3,2,2,0,3,3,0,0,1,1,0,0,7
3,3,2,4,0,0,2,2,5,6,2,1,1,3,1,0,1,1,1,1,0,9
3,0,0,0,0,0,1,1,18,24,0,2,0,3,0,0,1,0,1,0,0,7
3,3,0,0,0,0,1,1,18,7,0,2,1,3,0,1,1,1,1,1,0,9
1,1,0,0,0,0,1,1,18,54,0,2,0,1,0,0,1,1,0,0,0,7
2,3,0,0,3,2,1,2,18,28,8,2,1,3,0,1,1,1,1,0,1,9
0,3,3,1,4,2,2,2,6,48,2,1,1,3,0,0,1,1,1,0,1,0
3,1,0,0,0,0,2,2,16,15,1,0,0,3,0,0,1,1,1,1,0,5
1,2,5,2,0,0,1,1,25,20,1,1,1,3,3,0,1,1,1,1,0,9
1,2,3,1,0,2,2,2,1,9,1,1,1,3,0,1,1,1,1,1,0,3
1,1,3,1,2,0,2,2,20,48,2,1,1,3,0,0,1,1,1,0,1,0
3,0,0,0,0,0,1,1,18,16,0,2,0,3,0,0,1,1,1,0,0,5
2,1,0,0,4,2,1,1,18,28,1,2,1,3,0,1,1,1,1,1,1,7
1,1,0,0,1,2,1,1,18,54,2,2,1,3,0,0,1,1,1,0,1,7
3,0,0,0,0,2,1,0,27,32,2,2,1,3,0,0,1,1,1,1,0,4
3,2,2,1,0,0,2,2,1,56,2,1,0,3,0,0,1,1,0,0,0,8
1,1,0,0,4,0,1,1,18,48,2,2,1,3,0,0,1,1,1,1,1,0
1,1,0,0,3,0,1,1,18,6,2,2,0,3,0,0,0,1,1,1,0,8
3,2,3,1,0,0,2,2,22,6,4,1,1,3,0,0,1,1,1,1,0,9
3,2,4,6,0,0,2,2,20,60,0,1,0,3,1,0,1,1,1,0,0,3
3,2,2,1,0,2,2,2,5,15,1,1,1,3,1,0,1,1,1,1,0,5
2,2,3,1,0,2,1,2,16,16,1,1,1,3,3,0,1,1,1,1,0,5
3,3,0,5,0,2,2,2,20,8,4,1,1,3,0,1,1,1,1,1,0,2
3,2,4,1,0,0,2,2,15,8,0,0,1,3,3,1,1,1,1,1,0,2
1,2,4,1,0,0,2,2,16,11,0,1,1,3,1,0,1,1,1,1,0,2
1,3,0,0,2,2,1,1,18,4,10,2,1,3,0,1,1,1,1,0,0,9
3,1,0,0,0,0,1,0,4,21,9,2,1,3,0,0,1,1,1,0,0,3
1,1,0,0,0,0,1,1,22,11,1,2,1,1,0,0,1,1,1,0,1,5
1,2,4,3,0,0,1,0,16,19,13,2,1,3,0,0,1,1,1,1,0,8
3,1,0,0,0,0,1,1,23,25,1,2,1,3,1,0,1,1,1,1,0,9
3,2,5,1,0,0,1,1,20,16,7,1,1,3,0,0,1,1,1,1,0,5
3,0,0,0,0,0,1,1,18,42,1,2,0,3,3,0,1,1,1,0,0,2
3,2,0,0,0,2,1,1,27,4,2,2,0,3,0,0,1,1,1,0,0,2
3,2,1,1,0,0,2,2,20,56,0,1,1,3,0,0,1,1,1,1,0,8
3,2,0,0,1,0,1,1,25,15,2,2,1,3,0,0,1,1,1,1,0,5
3,1,0,0,4,2,1,1,18,48,1,2,1,3,0,0,1,1,1,0,1,0
3,2,1,1,1,0,2,2,23,48,2,1,1,2,0,0,1,1,1,0,1,0
3,0,0,0,0,0,1,1,18,48,0,2,0,3,0,0,0,1,1,0,0,2
3,2,4,1,0,0,1,2,4,54,4,2,1,3,0,0,1,1,1,1,0,7
3,3,1,6,4,0,1,1,4,8,10,2,1,3,0,1,1,1,1,0,1,5
1,3,2,1,0,0,2,2,5,54,4,1,1,3,0,0,1,1,1,1,1,7
3,0,2,4,0,0,1,0,25,6,0,2,1,3,0,0,1,1,1,1,0,7
2,2,4,3,0,0,2,2,15,47,1,1,1,3,1,0,1,1,1,1,0,2
1,2,4,1,0,2,2,2,13,21,0,1,1,3,0,0,1,1,1,1,0,5
0,1,4,5,0,2,2,2,22,26,2,1,1,3,0,0,1,1,1,0,1,5
1,2,0,0,0,0,1,1,20,56,0,2,1,3,1,0,1,1,1,1,0,8
3,2,3,2,3,0,2,2,4,28,5,1,1,3,0,1,1,1,1,1,0,9
3,0,3,1,0,0,2,2,5,42,0,1,1,3,1,0,1,1,1,1,0,2
3,0,0,0,1,2,1,1,18,7,0,2,1,3,0,1,1,1,1,1,0,5
3,1,0,0,4,2,1,1,18,48,0,2,0,3,0,0,1,0,0,0,1,0
3,0,2,1,0,0,2,2,23,57,0,1,1,1,1,0,1,1,1,0,0,5
3,0,0,0,0,0,1,1,20,39,0,2,1,3,0,0,1,1,1,0,0,8
3,1,0,0,0,0,1,1,18,29,1,2,1,3,0,0,1,1,1,1,0,3
3,3,4,1,0,0,2,2,20,54,0,1,1,3,1,0,1,1,1,1,0,7
3,2,2,1,0,0,2,2,25,47,0,1,1,3,1,0,1,1,1,1,0,2
3,1,1,3,0,0,1,1,5,32,0,2,1,3,1,0,1,1,1,0,0,8
3,2,3,3,0,0,2,2,20,10,0,1,1,3,1,0,1,1,1,1,0,5
1,2,4,1,0,0,2,2,23,56,1,1,1,3,1,0,1,1,1,1,0,8
3,3,4,3,2,2,1,0,22,6,2,2,1,3,0,0,1,1,1,0,0,9
3,0,0,0,0,0,1,1,27,46,7,2,0,3,0,0,1,0,1,1,0,2
3,2,6,1,0,0,1,1,27,50,0,1,1,3,0,0,1,1,1,0,0,5
3,2,4,1,0,2,2,2,21,57,0,1,1,3,0,0,1,1,1,1,0,5
3,1,0,0,1,2,1,0,28,40,2,2,1,3,0,0,1,1,1,1,0,8
3,1,2,5,0,0,1,1,27,39,13,2,1,3,0,0,1,1,1,1,0,2
2,1,4,1,3,0,2,2,1,28,0,1,1,3,0,1,1,1,1,1,1,7
2,1,3,3,1,0,2,2,27,54,13,1,1,3,2,0,1,1,1,1,0,7
3,0,0,0,0,0,1,1,18,29,2,2,0,3,0,0,1,1,0,0,0,3
1,1,2,4,0,2,2,2,6,29,0,0,1,3,3,0,1,1,1,0,1,7
3,2,0,0,0,0,1,1,18,6,13,2,1,3,0,0,1,1,1,0,0,9
1,2,3,6,0,2,1,1,4,6,0,2,1,3,1,0,1,1,1,0,1,9
1,1,0,0,3,2,1,0,18,30,1,2,1,3,1,1,1,1,1,0,1,5
3,3,3,3,0,2,2,2,6,15,2,1,1,3,1,0,1,1,1,1,0,5
0,1,8,1,0,0,1,1,1,6,0,1,1,3,0,0,1,1,1,0,1,9
3,0,4,1,0,0,2,2,20,53,0,1,1,3,1,0,1,1,1,1,0,5
3,0,4,4,0,2,2,2,20,6,0,1,1,3,0,0,1,1,1,1,0,9
3,0,0,0,0,0,1,1,25,41,10,2,1,3,0,0,1,1,1,0,1,8
1,2,4,1,0,0,2,2,27,3,0,1,1,3,1,0,1,1,1,1,0,7
1,1,0,0,0,0,1,1,18,3,5,2,0,3,2,0,1,1,1,1,0,7
3,0,0,0,2,0,1,1,24,0,0,2,1,3,0,1,1,1,1,0,1,3
0,1,0,0,0,2,1,1,18,42,0,2,1,3,1,0,1,1,1,1,0,7
3,2,0,0,1,0,1,1,18,54,2,2,1,3,0,0,1,1,1,0,0,7
2,1,0,0,0,2,1,1,15,14,1,2,1,3,0,1,1,1,1,1,0,9
3,0,0,0,0,0,1,1,18,54,2,2,0,3,2,0,0,1,0,0,0,7
1,1,0,0,0,0,1,0,1,47,7,2,1,3,0,0,1,1,1,0,0,2
0,2,4,1,0,0,1,2,24,21,0,1,1,3,3,0,1,1,1,0,0,3
3,1,4,1,0,0,1,1,5,15,2,1,1,3,0,0,1,1,1,1,1,5
3,0,0,0,0,0,1,1,18,61,2,2,1,3,2,0,1,1,1,1,0,5
1,0,0,0,4,2,1,1,18,28,0,2,1,3,0,1,1,1,1,1,0,3
2,2,0,6,0,0,1,1,27,59,1,2,1,3,0,0,1,1,1,1,0,3
1,1,5,1,0,0,2,2,11,20,13,1,1,3,0,0,1,1,1,1,0,5
1,1,2,5,3,2,1,1,13,4,0,1,1,3,0,1,1,1,1,1,0,3
0,1,0,0,3,1,1,1,18,4,1,2,1,3,0,1,1,1,1,0,0,9
3,3,4,1,0,0,2,2,22,44,7,1,1,3,0,0,1,1,1,1,1,3
3,0,6,1,0,0,2,2,23,20,13,1,1,3,1,0,1,1,1,1,0,3
3,0,3,1,0,0,2,2,5,44,0,1,1,3,1,0,1,1,1,1,0,8
1,2,3,6,0,2,0,1,1,16,5,2,0,3,0,0,1,1,1,1,1,5
3,3,2,6,0,0,2,2,5,54,2,0,1,3,3,0,1,1,1,1,0,7
1,2,3,2,1,0,2,2,1,28,2,1,1,3,0,1,1,1,1,0,1,9
3,2,0,6,0,2,2,2,21,47,1,0,1,3,3,0,1,1,1,1,0,2
1,1,4,1,0,0,2,2,24,54,13,1,1,3,3,0,1,1,1,1,0,7
3,2,0,0,0,0,1,1,18,60,0,2,1,3,1,0,1,1,1,1,0,9
3,3,2,1,1,0,2,2,15,4,0,1,1,3,0,1,1,1,1,1,0,2
1,3,4,1,1,2,2,2,6,4,1,1,1,3,0,1,1,1,1,1,0,3
3,0,4,1,0,2,2,2,22,18,13,1,1,3,3,0,1,1,1,1,0,4
1,1,5,6,0,0,2,2,27,47,1,1,1,3,0,0,1,1,1,1,0,2
0,1,0,0,0,1,1,1,25,5,1,2,1,3,1,0,1,1,1,1,0,8
3,0,2,1,0,2,2,2,20,21,0,1,1,3,3,0,1,1,1,1,0,3
3,2,4,1,0,0,2,2,0,51,0,1,1,3,0,0,1,1,1,1,0,4
3,3,0,6,0,0,2,2,27,60,2,1,1,3,1,0,1,1,1,0,0,3
0,2,4,1,0,1,2,2,13,29,0,1,1,3,0,0,1,1,1,1,0,3
3,3,2,5,0,2,2,2,21,10,7,1,1,3,1,0,1,1,1,0,0,8
3,2,1,2,0,2,2,2,1,35,0,1,0,3,1,0,1,1,0,1,0,5
3,1,0,0,0,0,1,1,18,15,1,2,0,3,1,0,0,1,0,1,0,5
3,1,4,4,0,0,2,2,1,44,3,1,1,3,0,0,1,1,1,0,0,3
1,3,1,6,0,2,1,1,20,6,7,2,1,3,1,0,1,1,1,1,0,9
1,3,4,3,0,0,2,2,27,20,0,1,1,3,1,0,1,1,1,1,0,4
1,3,4,1,1,2,2,2,24,4,2,1,1,3,0,1,1,1,1,1,0,9
3,0,4,1,0,2,2,2,23,42,0,1,1,3,1,0,1,1,1,1,0,2
3,0,0,0,0,0,1,1,18,44,13,2,0,3,0,0,1,1,1,0,1,3
2,2,2,1,0,2,2,2,5,44,1,1,1,3,3,0,1,1,1,1,0,3
1,3,1,6,1,2,2,2,25,6,2,1,1,3,0,0,1,1,1,1,0,9
3,2,4,6,0,0,1,0,8,42,1,2,1,3,1,0,1,1,1,1,0,9
1,3,3,1,0,2,2,2,21,28,1,0,1,3,3,1,1,1,1,1,0,9
1,1,2,2,2,2,1,0,13,54,2,2,0,3,0,0,0,1,0,0,1,7
3,3,4,5,0,0,2,2,27,15,4,1,1,3,1,0,1,1,1,1,0,3
2,2,0,0,0,2,2,2,25,35,9,0,1,3,3,0,1,1,1,1,0,5
3,0,3,3,2,0,2,2,4,10,0,0,1,3,3,0,1,1,1,0,1,8
0,2,0,0,0,0,1,1,18,4,1,2,1,3,1,0,1,1,1,1,0,5
0,1,2,3,0,1,1,1,25,24,13,2,1,3,0,0,1,1,1,0,0,7
1,2,5,6,0,0,2,2,25,54,1,1,1,3,3,0,1,1,1,0,0,7
3,0,0,0,0,0,1,1,10,18,1,2,0,3,0,0,1,0,1,0,0,4
3,0,3,1,0,2,2,2,6,54,0,1,1,3,0,0,1,1,1,0,0,7
1,2,4,1,1,2,2,2,20,40,0,1,1,3,0,0,1,1,1,0,1,8
3,0,0,0,0,0,1,1,25,6,0,2,1,3,2,0,1,1,1,1,0,2
2,2,3,1,0,0,2,2,16,6,1,1,1,3,0,0,1,1,1,1,0,7
1,1,0,0,2,2,1,1,18,28,0,2,1,3,0,1,1,1,1,0,1,9
0,0,0,0,1,0,1,1,13,46,0,2,0,3,1,0,1,1,1,0,0,9
3,0,4,1,0,0,2,2,24,60,0,1,1,3,0,0,1,1,1,1,0,3
3,1,2,4,0,2,1,1,25,54,0,2,1,3,1,0,1,1,1,1,0,7
3,0,3,1,0,0,2,2,25,57,0,1,1,3,0,0,1,1,1,1,0,5
3,1,0,0,0,0,1,1,18,6,2,2,0,3,1,0,1,1,0,0,0,9
0,2,0,1,0,2,2,2,11,46,1,1,1,3,1,0,1,1,1,1,0,8
2,3,8,1,3,0,2,2,27,52,1,1,1,3,0,1,1,1,1,0,0,8
0,1,0,0,2,2,1,1,18,8,0,2,1,3,0,1,1,1,1,1,0,5
3,3,2,1,0,0,1,2,27,20,7,1,1,3,1,0,1,1,1,1,0,3
3,0,0,0,0,0,1,1,18,31,0,2,1,3,1,0,1,1,1,0,1,3
3,1,0,0,0,0,1,1,18,44,0,2,0,3,1,0,1,1,0,0,1,3
3,0,4,1,0,0,2,2,21,6,11,1,1,3,0,0,1,1,1,1,0,9
3,0,4,1,0,0,2,2,22,54,0,1,1,3,1,0,1,1,1,1,0,7
3,2,0,0,1,2,2,2,18,54,2,0,1,3,3,0,1,1,1,0,0,7
2,1,2,1,1,2,2,2,15,28,0,1,1,3,0,1,1,1,1,0,0,7
